label,value,exp_grp,treatment
02.00mT cells,339.89507694447383,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,131.5130638974032,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,341.5989721821308,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,423.81416806765543,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,245.56185542273724,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,557.2685330422713,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,428.47515264534604,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,437.997201685509,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,177.98370676275638,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,183.6174913906273,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,120.18165165896036,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,150.37531151920015,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,182.9505975721259,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,351.8227616015962,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,255.0835817808464,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,621.6703615669097,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,184.22668998942714,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,202.10275751484448,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,365.0651032713466,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,284.85261049687165,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,176.08500615722699,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,369.8881297352778,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,398.239523016252,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,265.5313786151354,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,320.93610923499364,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,414.6052634200449,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,227.5636147618256,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,243.56267544166263,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,362.1798322060402,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,303.61578193306383,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,405.41330312506113,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,249.67540549728474,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,311.79221561741906,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,304.45334430207834,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,367.4290889509958,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,483.83130297328637,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,304.1855752579233,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,218.66113368382332,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,303.74994711059435,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,298.26798934806146,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,262.25046663145247,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,244.27258958890306,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,337.2173931151637,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,185.16423645139594,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,227.9214194085204,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,242.72482405799667,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,273.35669445143867,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,263.06485081714266,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,287.23844188903155,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,214.23757632267302,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,306.2879195399106,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,293.3091365073128,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,245.3543675484064,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,176.31624067071567,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,216.1781308318661,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,135.70606756902728,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,328.30986415138364,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,275.76811187652174,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,352.7480038609404,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,228.5907935939921,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,318.8983990506802,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,185.32919348763096,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,248.6943588524984,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,297.00174352897665,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,312.0534575699254,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,191.0662822861391,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,248.6943588524984,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,339.65524973031637,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,163.42421084516448,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,290.13171626268485,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,249.7977654191103,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,271.26197626894657,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,309.7930017349612,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,214.99694982037616,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,460.06884475779646,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,379.8600941474986,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,188.00300466175563,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,401.5254464072548,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,177.06566733717366,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,266.3739727319491,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,291.9167282805748,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,315.13915099419603,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,344.5679048713975,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,152.39386239599472,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,245.06358939277,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,123.93692697370304,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,39.34792607492748,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,127.26196214514087,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,105.94753336621478,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,363.05062687039117,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,193.08146951441398,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,151.05115902122074,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,386.7428031639748,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,226.39684430852543,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,285.638215276999,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,259.47814383025667,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,199.31149940667518,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,303.11213362069384,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,195.02361826283703,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,116.65497955136514,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,217.774255967723,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,296.83021493047715,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,420.8234092800973,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,145.69642991447878,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,155.50358656188678,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,338.27294358910615,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,396.2394664093702,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,161.54354740716792,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,196.11736324803013,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,427.7851952624067,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,307.6815019304034,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,192.9231410995018,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,349.469794304167,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,325.7558543087252,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,401.42396139453626,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,211.46198904554672,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,237.1637200927253,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,147.70996187996852,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,283.7419300926352,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,271.5246997942266,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,20.683531783305646,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,153.06079714651625,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,271.8995787519769,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,202.60612755359017,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,273.35669445143867,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,148.46657198997738,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,313.0311731486469,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,319.7596416066488,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,163.79775238585952,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,258.4160746592011,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,182.8392121142684,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,208.45411769193157,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,205.99642605378742,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,191.75807167353213,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,155.76537729698876,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,298.3021376095905,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,382.399026193509,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,252.39397952841443,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,456.86956344858834,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,347.51147367970566,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,348.7987743363418,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,355.05056097003853,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,421.11376585278407,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,147.29562736988208,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,183.56200944604888,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,247.3390661529939,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,188.27370747246394,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,148.60372358688278,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,325.3177999408988,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,248.40749041855588,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,203.20852569429954,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,314.6863181508246,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,265.1474961263952,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,277.93882358924196,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,381.3053502016432,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,311.20361940494115,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,261.43354559310774,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,426.25857878978417,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,386.5583952912143,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,383.834722504876,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,235.1797734144998,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,151.92526605854283,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,258.4554883824013,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,177.75464140817195,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,350.8660500837227,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,297.7210844839228,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,265.9913062899679,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,193.71348910810192,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,464.3880070900442,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,173.22733499744868,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,150.23977718655257,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,278.6708207051593,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,466.3797357370894,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,432.80365273578406,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,312.0208142874919,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,335.4912454216777,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,254.16349372339693,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,353.69962497506015,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,208.8934313882644,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,216.1781308318661,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,318.8345107601362,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,273.46845869234085,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,188.75999422512388,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,212.80644756947632,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,131.0475294669376,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
02.00mT cells,330.8133693626615,20190830-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
04.00mT cells,194.5529881186277,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,305.9218846310498,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,315.9784045468179,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,295.83338781637906,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,301.76496191483005,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,309.1017557972238,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,406.0911053373347,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,375.38242752549024,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,401.9057869741137,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,250.61197150714108,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,231.3369934625856,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,272.6851470332286,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,185.93278387269183,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,398.6996497127827,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,148.74074871842683,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,115.60243190149708,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,325.7871213678085,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,236.6908109081279,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,217.07152985032124,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,347.8337454861361,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,191.59864966592068,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,247.3390661529939,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,114.62910669488303,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,117.52490196246515,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,262.98739907078067,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,202.1531509223138,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,147.08802243602258,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,244.35597330513568,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,264.37805893791847,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,353.12319104412114,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,136.82731549579503,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,409.04017173690687,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,395.10676291464415,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,254.2836940109029,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,106.33140249826599,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,132.28531401043762,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,296.52121340847,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,267.252026187761,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,347.2475742818067,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,199.26038734033747,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,373.99599386414025,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,192.2885237842059,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,126.13643942576859,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,182.5604511469766,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,348.36045626304633,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,225.4500446347876,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,285.13853539746003,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,312.44491094260826,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,146.53297131503808,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,272.6851470332286,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,272.61042853695454,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,408.6166185293866,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,292.5789484423554,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,237.5499455328551,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,355.7956836384456,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,426.2346820229097,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,488.9411589541978,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,401.7283395209645,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,172.34306513341892,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,243.81346940765042,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,400.43313462520484,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,246.88564860186128,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,375.5452008629914,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,420.9686126000594,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,413.52286976189276,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,256.91387272599906,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,292.2654522470841,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,574.4414211474681,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,320.2689147011692,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,316.87973027000936,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,146.74136151937896,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,323.30770740051634,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,130.18972624410299,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,287.7698733182037,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,195.9614877194305,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,248.07923458911029,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,218.940453959951,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,444.2777140292137,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,268.9995349557109,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,327.1910465176767,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,254.3637959798172,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,399.1592460033706,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,175.44753983318577,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,197.0500270394387,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,396.75326261380343,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,200.53428081232238,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,304.1855752579233,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,160.27751262911664,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,118.56038366113779,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,120.77347483816976,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,200.83881292521613,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,270.4346121516026,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,356.9960580592044,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,256.8345660802675,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,170.56077250677836,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,162.86229212412218,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,266.6415124807304,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,253.68212303805345,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,233.74613439301044,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,205.69952977738896,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,356.88191063564415,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
04.00mT cells,190.26493827268902,20190830-co-culture,T Cell Co-Culture Titration (No Peptide)
