,exp_grp,exp_name,exp_has_peptide,exp_sta_conc,exp_cell_count,exp_rep,xbin,value
889,20191003-co-culture,0000kT-4uM-np-XY01-1,No Peptide,4.000uM,00.00mT,r1,03,3.82470215070969
890,20191003-co-culture,0000kT-4uM-np-XY01-1,No Peptide,4.000uM,00.00mT,r1,04,3.7304835164363834
891,20191003-co-culture,0000kT-4uM-np-XY01-1,No Peptide,4.000uM,00.00mT,r1,05,3.709722688200443
892,20191003-co-culture,0000kT-4uM-np-XY01-1,No Peptide,4.000uM,00.00mT,r1,06,3.768400293684383
893,20191003-co-culture,0000kT-4uM-np-XY01-1,No Peptide,4.000uM,00.00mT,r1,07,3.788280078984785
894,20191003-co-culture,0000kT-4uM-np-XY01-1,No Peptide,4.000uM,00.00mT,r1,08,3.7308224462457833
895,20191003-co-culture,0000kT-4uM-np-XY01-1,No Peptide,4.000uM,00.00mT,r1,09,3.685830881219239
896,20191003-co-culture,0000kT-4uM-np-XY02-2,No Peptide,4.000uM,00.00mT,r2,01,3.7571095482458605
897,20191003-co-culture,0000kT-4uM-np-XY02-2,No Peptide,4.000uM,00.00mT,r2,02,3.672425785223112
898,20191003-co-culture,0000kT-4uM-np-XY02-2,No Peptide,4.000uM,00.00mT,r2,03,3.795797371159049
899,20191003-co-culture,0000kT-4uM-np-XY02-2,No Peptide,4.000uM,00.00mT,r2,04,3.698746272465067
900,20191003-co-culture,0000kT-4uM-np-XY02-2,No Peptide,4.000uM,00.00mT,r2,05,3.7035402032525644
901,20191003-co-culture,0000kT-4uM-np-XY02-2,No Peptide,4.000uM,00.00mT,r2,06,3.7894402386355286
902,20191003-co-culture,0000kT-4uM-np-XY02-2,No Peptide,4.000uM,00.00mT,r2,07,3.822194019746791
903,20191003-co-culture,0000kT-4uM-np-XY02-2,No Peptide,4.000uM,00.00mT,r2,08,3.7973198561963493
904,20191003-co-culture,0000kT-4uM-np-XY02-2,No Peptide,4.000uM,00.00mT,r2,09,3.801721678597507
905,20191003-co-culture,0000kT-4uM-np-XY03-3,No Peptide,4.000uM,00.00mT,r3,02,3.7435413595792375
906,20191003-co-culture,0000kT-4uM-np-XY03-3,No Peptide,4.000uM,00.00mT,r3,03,3.7758692653654813
907,20191003-co-culture,0000kT-4uM-np-XY03-3,No Peptide,4.000uM,00.00mT,r3,04,3.813849721208964
908,20191003-co-culture,0000kT-4uM-np-XY03-3,No Peptide,4.000uM,00.00mT,r3,05,3.837719734163052
909,20191003-co-culture,0000kT-4uM-np-XY03-3,No Peptide,4.000uM,00.00mT,r3,06,3.911369953068994
910,20191003-co-culture,0000kT-4uM-np-XY03-3,No Peptide,4.000uM,00.00mT,r3,07,3.9039650162667487
911,20191003-co-culture,0000kT-4uM-np-XY03-3,No Peptide,4.000uM,00.00mT,r3,08,3.8202789939221597
912,20191003-co-culture,0250kT-0uM-np-XY01-1,No Peptide,0.000uM,00.25mT,r1,03,3.7650358544659466
913,20191003-co-culture,0250kT-0uM-np-XY01-1,No Peptide,0.000uM,00.25mT,r1,04,3.7076251558996405
914,20191003-co-culture,0250kT-0uM-np-XY01-1,No Peptide,0.000uM,00.25mT,r1,05,3.779946819436445
915,20191003-co-culture,0250kT-0uM-np-XY01-1,No Peptide,0.000uM,00.25mT,r1,06,3.7329370606675893
916,20191003-co-culture,0250kT-0uM-np-XY01-1,No Peptide,0.000uM,00.25mT,r1,07,3.819464331967867
917,20191003-co-culture,0250kT-0uM-np-XY01-1,No Peptide,0.000uM,00.25mT,r1,08,3.7971530098603674
918,20191003-co-culture,0250kT-0uM-np-XY01-1,No Peptide,0.000uM,00.25mT,r1,09,3.842558881410091
919,20191003-co-culture,0250kT-0uM-np-XY02-2,No Peptide,0.000uM,00.25mT,r2,02,3.6099674028018356
920,20191003-co-culture,0250kT-0uM-np-XY02-2,No Peptide,0.000uM,00.25mT,r2,03,3.7875766675257214
921,20191003-co-culture,0250kT-0uM-np-XY02-2,No Peptide,0.000uM,00.25mT,r2,04,3.504092149707956
922,20191003-co-culture,0250kT-0uM-np-XY02-2,No Peptide,0.000uM,00.25mT,r2,05,3.6630157964003414
923,20191003-co-culture,0250kT-0uM-np-XY02-2,No Peptide,0.000uM,00.25mT,r2,06,3.6344872081406057
924,20191003-co-culture,0250kT-0uM-np-XY02-2,No Peptide,0.000uM,00.25mT,r2,07,3.737804411585027
925,20191003-co-culture,0250kT-0uM-np-XY02-2,No Peptide,0.000uM,00.25mT,r2,08,4.0
926,20191003-co-culture,0250kT-0uM-np-XY02-2,No Peptide,0.000uM,00.25mT,r2,09,3.6564351699761395
927,20191003-co-culture,0250kT-0uM-np-XY03-3,No Peptide,0.000uM,00.25mT,r3,00,4.0
928,20191003-co-culture,0250kT-0uM-np-XY03-3,No Peptide,0.000uM,00.25mT,r3,01,3.904450267372395
929,20191003-co-culture,0250kT-0uM-np-XY03-3,No Peptide,0.000uM,00.25mT,r3,02,3.7377752442013588
930,20191003-co-culture,0250kT-0uM-np-XY03-3,No Peptide,0.000uM,00.25mT,r3,03,3.7829800460437553
931,20191003-co-culture,0250kT-0uM-np-XY03-3,No Peptide,0.000uM,00.25mT,r3,04,3.8935177103186227
932,20191003-co-culture,0250kT-0uM-np-XY03-3,No Peptide,0.000uM,00.25mT,r3,05,3.7856622967526024
933,20191003-co-culture,0250kT-0uM-np-XY03-3,No Peptide,0.000uM,00.25mT,r3,06,3.741742507414832
934,20191003-co-culture,0250kT-0uM-np-XY03-3,No Peptide,0.000uM,00.25mT,r3,07,3.738930650334401
935,20191003-co-culture,0250kT-0uM-np-XY03-3,No Peptide,0.000uM,00.25mT,r3,08,3.8851096400736878
936,20191003-co-culture,0250kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.25mT,r1,02,3.9895952206284915
937,20191003-co-culture,0250kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.25mT,r1,03,3.97193750688099
938,20191003-co-culture,0250kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.25mT,r1,04,3.929105900965537
939,20191003-co-culture,0250kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.25mT,r1,05,3.9544286878768915
940,20191003-co-culture,0250kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.25mT,r1,06,3.8800527626078876
941,20191003-co-culture,0250kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.25mT,r1,07,3.8619285303750743
942,20191003-co-culture,0250kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.25mT,r1,08,3.8287570936235404
943,20191003-co-culture,0250kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.25mT,r1,09,3.805136707316999
944,20191003-co-culture,0250kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.25mT,r2,01,3.9449885538111835
945,20191003-co-culture,0250kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.25mT,r2,02,3.9701738975902683
946,20191003-co-culture,0250kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.25mT,r2,03,3.951289702266222
947,20191003-co-culture,0250kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.25mT,r2,04,3.9010150533929426
948,20191003-co-culture,0250kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.25mT,r2,05,3.8689376579105166
949,20191003-co-culture,0250kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.25mT,r2,06,3.894601317201145
950,20191003-co-culture,0250kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.25mT,r2,07,3.8279777587132098
951,20191003-co-culture,0250kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.25mT,r2,08,3.8070684840782336
952,20191003-co-culture,0250kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.25mT,r2,09,3.715546646664594
953,20191003-co-culture,0250kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.25mT,r3,00,4.0
954,20191003-co-culture,0250kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.25mT,r3,01,3.9438586534008997
955,20191003-co-culture,0250kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.25mT,r3,02,3.9358411820045456
956,20191003-co-culture,0250kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.25mT,r3,03,3.918682185471673
957,20191003-co-culture,0250kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.25mT,r3,04,3.8313200805622163
958,20191003-co-culture,0250kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.25mT,r3,05,3.8772235570363045
959,20191003-co-culture,0250kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.25mT,r3,06,3.814434370409042
960,20191003-co-culture,0250kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.25mT,r3,07,3.7749683093321074
961,20191003-co-culture,0250kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.25mT,r3,08,3.7317346969262912
962,20191003-co-culture,0250kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.25mT,r3,09,3.9329615188100653
963,20191003-co-culture,0500kT-0uM-np-XY01-1,No Peptide,0.000uM,00.50mT,r1,01,3.873147156266326
964,20191003-co-culture,0500kT-0uM-np-XY01-1,No Peptide,0.000uM,00.50mT,r1,02,3.980353995510326
965,20191003-co-culture,0500kT-0uM-np-XY01-1,No Peptide,0.000uM,00.50mT,r1,03,3.805358634471687
966,20191003-co-culture,0500kT-0uM-np-XY01-1,No Peptide,0.000uM,00.50mT,r1,04,3.665084308709955
967,20191003-co-culture,0500kT-0uM-np-XY01-1,No Peptide,0.000uM,00.50mT,r1,05,3.690418906162664
968,20191003-co-culture,0500kT-0uM-np-XY01-1,No Peptide,0.000uM,00.50mT,r1,06,3.666494238202094
969,20191003-co-culture,0500kT-0uM-np-XY01-1,No Peptide,0.000uM,00.50mT,r1,07,3.5303367371501553
970,20191003-co-culture,0500kT-0uM-np-XY01-1,No Peptide,0.000uM,00.50mT,r1,08,3.572378936570082
971,20191003-co-culture,0500kT-0uM-np-XY02-2,No Peptide,0.000uM,00.50mT,r2,01,4.0
972,20191003-co-culture,0500kT-0uM-np-XY02-2,No Peptide,0.000uM,00.50mT,r2,03,3.6786874418876643
973,20191003-co-culture,0500kT-0uM-np-XY02-2,No Peptide,0.000uM,00.50mT,r2,04,3.6965942661351976
974,20191003-co-culture,0500kT-0uM-np-XY02-2,No Peptide,0.000uM,00.50mT,r2,05,3.7789176596954697
975,20191003-co-culture,0500kT-0uM-np-XY02-2,No Peptide,0.000uM,00.50mT,r2,06,3.7414887322281056
976,20191003-co-culture,0500kT-0uM-np-XY02-2,No Peptide,0.000uM,00.50mT,r2,07,3.69812467436881
977,20191003-co-culture,0500kT-0uM-np-XY02-2,No Peptide,0.000uM,00.50mT,r2,08,3.8197048526189006
978,20191003-co-culture,0500kT-0uM-np-XY03-3,No Peptide,0.000uM,00.50mT,r3,01,4.0
979,20191003-co-culture,0500kT-0uM-np-XY03-3,No Peptide,0.000uM,00.50mT,r3,02,3.782608321884077
980,20191003-co-culture,0500kT-0uM-np-XY03-3,No Peptide,0.000uM,00.50mT,r3,03,3.681023227234774
981,20191003-co-culture,0500kT-0uM-np-XY03-3,No Peptide,0.000uM,00.50mT,r3,04,3.7092016225190716
982,20191003-co-culture,0500kT-0uM-np-XY03-3,No Peptide,0.000uM,00.50mT,r3,05,3.7375390436063074
983,20191003-co-culture,0500kT-0uM-np-XY03-3,No Peptide,0.000uM,00.50mT,r3,06,3.7477709992589525
984,20191003-co-culture,0500kT-0uM-np-XY03-3,No Peptide,0.000uM,00.50mT,r3,07,3.7554108125459593
985,20191003-co-culture,0500kT-0uM-np-XY03-3,No Peptide,0.000uM,00.50mT,r3,09,3.9511264544414106
986,20191003-co-culture,0500kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.50mT,r1,01,4.0
987,20191003-co-culture,0500kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.50mT,r1,02,3.889438876489363
988,20191003-co-culture,0500kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.50mT,r1,03,3.9104075677020553
989,20191003-co-culture,0500kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.50mT,r1,04,3.874861532998556
990,20191003-co-culture,0500kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.50mT,r1,05,3.9111477354788953
991,20191003-co-culture,0500kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.50mT,r1,06,3.8693241833841086
992,20191003-co-culture,0500kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.50mT,r1,07,3.8933471176345282
993,20191003-co-culture,0500kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.50mT,r1,08,3.762083247668475
994,20191003-co-culture,0500kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,00.50mT,r1,09,3.8851347096388977
995,20191003-co-culture,0500kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.50mT,r2,02,3.8891949287388514
996,20191003-co-culture,0500kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.50mT,r2,03,3.8907930278102847
997,20191003-co-culture,0500kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.50mT,r2,04,3.8613562836235378
998,20191003-co-culture,0500kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.50mT,r2,05,3.867439543569867
999,20191003-co-culture,0500kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.50mT,r2,06,3.8667819122906453
1000,20191003-co-culture,0500kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.50mT,r2,07,3.718946754194528
1001,20191003-co-culture,0500kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.50mT,r2,08,3.5422555793402175
1002,20191003-co-culture,0500kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,00.50mT,r2,09,3.9490843515188856
1003,20191003-co-culture,0500kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.50mT,r3,02,3.9446482955470863
1004,20191003-co-culture,0500kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.50mT,r3,03,3.93836714263445
1005,20191003-co-culture,0500kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.50mT,r3,04,3.8897023463578044
1006,20191003-co-culture,0500kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.50mT,r3,05,3.8783021909764925
1007,20191003-co-culture,0500kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.50mT,r3,06,3.9199424471665036
1008,20191003-co-culture,0500kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.50mT,r3,07,3.9064554255910666
1009,20191003-co-culture,0500kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.50mT,r3,08,3.9056965088614555
1010,20191003-co-culture,0500kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,00.50mT,r3,09,3.6771310699958697
1011,20191003-co-culture,1000kT-0uM-np-XY01-1,No Peptide,0.000uM,01.00mT,r1,01,3.882838457708409
1012,20191003-co-culture,1000kT-0uM-np-XY01-1,No Peptide,0.000uM,01.00mT,r1,02,3.874799947216161
1013,20191003-co-culture,1000kT-0uM-np-XY01-1,No Peptide,0.000uM,01.00mT,r1,03,3.844993855888151
1014,20191003-co-culture,1000kT-0uM-np-XY01-1,No Peptide,0.000uM,01.00mT,r1,04,3.81498140587012
1015,20191003-co-culture,1000kT-0uM-np-XY01-1,No Peptide,0.000uM,01.00mT,r1,05,3.7467092191923985
1016,20191003-co-culture,1000kT-0uM-np-XY01-1,No Peptide,0.000uM,01.00mT,r1,06,3.8024606663284883
1017,20191003-co-culture,1000kT-0uM-np-XY01-1,No Peptide,0.000uM,01.00mT,r1,07,3.763581791820483
1018,20191003-co-culture,1000kT-0uM-np-XY01-1,No Peptide,0.000uM,01.00mT,r1,08,3.4860676218690574
1019,20191003-co-culture,1000kT-0uM-np-XY02-2,No Peptide,0.000uM,01.00mT,r2,01,3.9862221887371216
1020,20191003-co-culture,1000kT-0uM-np-XY02-2,No Peptide,0.000uM,01.00mT,r2,02,3.902078375751833
1021,20191003-co-culture,1000kT-0uM-np-XY02-2,No Peptide,0.000uM,01.00mT,r2,03,3.9434659016272913
1022,20191003-co-culture,1000kT-0uM-np-XY02-2,No Peptide,0.000uM,01.00mT,r2,04,3.857862889309853
1023,20191003-co-culture,1000kT-0uM-np-XY02-2,No Peptide,0.000uM,01.00mT,r2,05,3.784727430523499
1024,20191003-co-culture,1000kT-0uM-np-XY02-2,No Peptide,0.000uM,01.00mT,r2,06,3.8013777194541505
1025,20191003-co-culture,1000kT-0uM-np-XY02-2,No Peptide,0.000uM,01.00mT,r2,07,3.7972175496174967
1026,20191003-co-culture,1000kT-0uM-np-XY02-2,No Peptide,0.000uM,01.00mT,r2,09,3.830477433317671
1027,20191003-co-culture,1000kT-0uM-np-XY03-3,No Peptide,0.000uM,01.00mT,r3,02,3.947356888503471
1028,20191003-co-culture,1000kT-0uM-np-XY03-3,No Peptide,0.000uM,01.00mT,r3,03,3.780201945676877
1029,20191003-co-culture,1000kT-0uM-np-XY03-3,No Peptide,0.000uM,01.00mT,r3,04,3.8171862397966088
1030,20191003-co-culture,1000kT-0uM-np-XY03-3,No Peptide,0.000uM,01.00mT,r3,05,3.957698182303364
1031,20191003-co-culture,1000kT-0uM-np-XY03-3,No Peptide,0.000uM,01.00mT,r3,06,3.8118921049144983
1032,20191003-co-culture,1000kT-0uM-np-XY03-3,No Peptide,0.000uM,01.00mT,r3,07,3.8618475124259843
1033,20191003-co-culture,1000kT-0uM-np-XY03-3,No Peptide,0.000uM,01.00mT,r3,08,3.787946412343779
1034,20191003-co-culture,1000kT-0uM-np-XY03-3,No Peptide,0.000uM,01.00mT,r3,09,3.9189621619916295
1035,20191003-co-culture,1000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,01.00mT,r1,01,4.0
1036,20191003-co-culture,1000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,01.00mT,r1,02,4.0
1037,20191003-co-culture,1000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,01.00mT,r1,03,3.9979858191395294
1038,20191003-co-culture,1000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,01.00mT,r1,04,3.9541349660233855
1039,20191003-co-culture,1000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,01.00mT,r1,05,3.994474583588274
1040,20191003-co-culture,1000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,01.00mT,r1,06,4.0
1041,20191003-co-culture,1000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,01.00mT,r1,07,3.9916039414545637
1042,20191003-co-culture,1000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,01.00mT,r1,08,4.0
1043,20191003-co-culture,1000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,01.00mT,r1,09,4.0
1044,20191003-co-culture,1000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,01.00mT,r2,02,3.994380802934817
1045,20191003-co-culture,1000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,01.00mT,r2,03,3.9849154943415526
1046,20191003-co-culture,1000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,01.00mT,r2,04,3.974678566576478
1047,20191003-co-culture,1000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,01.00mT,r2,05,3.9894389942271475
1048,20191003-co-culture,1000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,01.00mT,r2,06,4.0
1049,20191003-co-culture,1000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,01.00mT,r2,07,3.955733552211295
1050,20191003-co-culture,1000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,01.00mT,r2,08,4.0
1051,20191003-co-culture,1000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,01.00mT,r3,01,4.0
1052,20191003-co-culture,1000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,01.00mT,r3,02,3.9832523501549146
1053,20191003-co-culture,1000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,01.00mT,r3,03,3.9541558335862135
1054,20191003-co-culture,1000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,01.00mT,r3,04,3.970345035212626
1055,20191003-co-culture,1000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,01.00mT,r3,05,4.0
1056,20191003-co-culture,1000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,01.00mT,r3,06,4.0
1057,20191003-co-culture,1000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,01.00mT,r3,07,3.9944763970592208
1058,20191003-co-culture,2000kT-0uM-np-XY01-1,No Peptide,0.000uM,02.00mT,r1,01,3.7517567571205257
1059,20191003-co-culture,2000kT-0uM-np-XY01-1,No Peptide,0.000uM,02.00mT,r1,02,3.762144903630282
1060,20191003-co-culture,2000kT-0uM-np-XY01-1,No Peptide,0.000uM,02.00mT,r1,03,3.705141850061889
1061,20191003-co-culture,2000kT-0uM-np-XY01-1,No Peptide,0.000uM,02.00mT,r1,04,3.7784441216955122
1062,20191003-co-culture,2000kT-0uM-np-XY01-1,No Peptide,0.000uM,02.00mT,r1,05,3.7409256194566542
1063,20191003-co-culture,2000kT-0uM-np-XY01-1,No Peptide,0.000uM,02.00mT,r1,06,3.6805622396166453
1064,20191003-co-culture,2000kT-0uM-np-XY01-1,No Peptide,0.000uM,02.00mT,r1,07,3.643406154386959
1065,20191003-co-culture,2000kT-0uM-np-XY01-1,No Peptide,0.000uM,02.00mT,r1,08,3.883073244694769
1066,20191003-co-culture,2000kT-0uM-np-XY01-1,No Peptide,0.000uM,02.00mT,r1,09,3.778338909606336
1067,20191003-co-culture,2000kT-0uM-np-XY02-2,No Peptide,0.000uM,02.00mT,r2,02,3.7834127189088935
1068,20191003-co-culture,2000kT-0uM-np-XY02-2,No Peptide,0.000uM,02.00mT,r2,03,3.799086896747742
1069,20191003-co-culture,2000kT-0uM-np-XY02-2,No Peptide,0.000uM,02.00mT,r2,04,3.6991432041461247
1070,20191003-co-culture,2000kT-0uM-np-XY02-2,No Peptide,0.000uM,02.00mT,r2,05,3.738092584274206
1071,20191003-co-culture,2000kT-0uM-np-XY02-2,No Peptide,0.000uM,02.00mT,r2,06,3.7018100327277184
1072,20191003-co-culture,2000kT-0uM-np-XY02-2,No Peptide,0.000uM,02.00mT,r2,07,3.695765169168564
1073,20191003-co-culture,2000kT-0uM-np-XY02-2,No Peptide,0.000uM,02.00mT,r2,08,3.7514811321256403
1074,20191003-co-culture,2000kT-0uM-np-XY03-3,No Peptide,0.000uM,02.00mT,r3,02,3.7350931884539382
1075,20191003-co-culture,2000kT-0uM-np-XY03-3,No Peptide,0.000uM,02.00mT,r3,03,3.6358900685490214
1076,20191003-co-culture,2000kT-0uM-np-XY03-3,No Peptide,0.000uM,02.00mT,r3,04,3.7427963290793134
1077,20191003-co-culture,2000kT-0uM-np-XY03-3,No Peptide,0.000uM,02.00mT,r3,05,3.716133201013136
1078,20191003-co-culture,2000kT-0uM-np-XY03-3,No Peptide,0.000uM,02.00mT,r3,06,3.8474027756627063
1079,20191003-co-culture,2000kT-0uM-np-XY03-3,No Peptide,0.000uM,02.00mT,r3,07,3.6447596965223115
1080,20191003-co-culture,2000kT-0uM-np-XY03-3,No Peptide,0.000uM,02.00mT,r3,08,3.9049221163633576
1081,20191003-co-culture,2000kT-0uM-np-XY03-3,No Peptide,0.000uM,02.00mT,r3,09,4.0
1082,20191003-co-culture,2000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,02.00mT,r1,00,4.0
1083,20191003-co-culture,2000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,02.00mT,r1,01,3.8928991567466973
1084,20191003-co-culture,2000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,02.00mT,r1,02,3.9228004959582234
1085,20191003-co-culture,2000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,02.00mT,r1,03,3.937176566414398
1086,20191003-co-culture,2000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,02.00mT,r1,04,3.854001475381135
1087,20191003-co-culture,2000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,02.00mT,r1,05,3.9024353633212043
1088,20191003-co-culture,2000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,02.00mT,r1,06,3.882039637541709
1089,20191003-co-culture,2000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,02.00mT,r1,07,3.8411825235313426
1090,20191003-co-culture,2000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,02.00mT,r1,08,4.0
1091,20191003-co-culture,2000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,02.00mT,r2,02,3.746056951944997
1092,20191003-co-culture,2000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,02.00mT,r2,03,3.72063355894395
1093,20191003-co-culture,2000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,02.00mT,r2,04,3.7232122437960697
1094,20191003-co-culture,2000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,02.00mT,r2,05,3.72351152471759
1095,20191003-co-culture,2000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,02.00mT,r2,06,3.7184903070454776
1096,20191003-co-culture,2000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,02.00mT,r2,07,3.7923155870636998
1097,20191003-co-culture,2000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,02.00mT,r2,08,3.828421497495094
1098,20191003-co-culture,2000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,02.00mT,r2,09,4.0
1099,20191003-co-culture,2000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,02.00mT,r3,01,3.9166885584596582
1100,20191003-co-culture,2000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,02.00mT,r3,02,3.8049279218479617
1101,20191003-co-culture,2000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,02.00mT,r3,03,3.7636937326596485
1102,20191003-co-culture,2000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,02.00mT,r3,04,3.7466304039515244
1103,20191003-co-culture,2000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,02.00mT,r3,05,3.7687343837839307
1104,20191003-co-culture,2000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,02.00mT,r3,06,3.747406363844785
1105,20191003-co-culture,2000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,02.00mT,r3,07,3.747550694326564
1106,20191003-co-culture,2000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,02.00mT,r3,09,3.805519279607259
1107,20191003-co-culture,4000kT-0uM-np-XY01-1,No Peptide,0.000uM,04.00mT,r1,01,3.663234254778095
1108,20191003-co-culture,4000kT-0uM-np-XY01-1,No Peptide,0.000uM,04.00mT,r1,02,3.798605231657922
1109,20191003-co-culture,4000kT-0uM-np-XY01-1,No Peptide,0.000uM,04.00mT,r1,03,3.7244339531853883
1110,20191003-co-culture,4000kT-0uM-np-XY01-1,No Peptide,0.000uM,04.00mT,r1,04,3.7172502801850897
1111,20191003-co-culture,4000kT-0uM-np-XY01-1,No Peptide,0.000uM,04.00mT,r1,05,3.6555108302912047
1112,20191003-co-culture,4000kT-0uM-np-XY01-1,No Peptide,0.000uM,04.00mT,r1,06,3.792850289156327
1113,20191003-co-culture,4000kT-0uM-np-XY01-1,No Peptide,0.000uM,04.00mT,r1,07,3.627789316324124
1114,20191003-co-culture,4000kT-0uM-np-XY01-1,No Peptide,0.000uM,04.00mT,r1,08,3.6075208456230414
1115,20191003-co-culture,4000kT-0uM-np-XY02-2,No Peptide,0.000uM,04.00mT,r2,02,3.7094737963073197
1116,20191003-co-culture,4000kT-0uM-np-XY02-2,No Peptide,0.000uM,04.00mT,r2,03,3.7102500363448137
